System Time,Elapsed Time,Gravity X,Gravity Y, PathX, PathY, Path, Weight
08.06.50.191343,-408,0,0,0,0,0,0
08.06.50.229382,-379,0,0,0,0,0,0
08.06.50.263975,-341,0,0,0,0,0,0
08.06.50.293016,-307,0,0,0,0,0,0
08.06.50.342273,-277,0,0,0,0,0,0
08.06.50.376174,-228,0,0,0,0,0,0
08.06.50.425597,-194,0,0,0,0,0,0
08.06.50.474967,-145,0,0,0,0,0,0
08.06.50.524814,-96,0,0,0,0,0,0
08.06.50.574390,-46,0,0,0,0,0,0
08.06.50.623874,4,0,0,0,0,0,0
08.06.50.657326,54,0,0,0,0,0,0
08.06.50.707033,87,0,0,0,0,0,0
08.06.50.756593,137,0,0,0,0,0,0
08.06.50.810711,186,0,0,0,0,0,0
08.06.50.844423,240,0,0,0,0,0,0
08.06.50.878143,274,0,0,0,0,0,0
08.06.50.906744,308,0,0,0,0,0,0
08.06.50.956488,336,0,0,0,0,0,0
08.06.50.990415,386,0,0,0,0,0,0
08.06.51.039462,420,0,0,0,0,0,0
08.06.51.088944,-531,0,0,0,0,0,0
08.06.51.138824,-481,0,0,0,0,0,0
08.06.51.188400,-432,0,0,0,0,0,0
08.06.51.238431,-382,0,0,0,0,0,0
08.06.51.288213,-332,0,0,0,0,0,0
08.06.51.337632,-282,0,0,0,0,0,0
08.06.51.387224,-232,0,0,0,0,0,0
08.06.51.443996,-183,0,0,0,0,0,0
08.06.51.473812,-127,0,0,0,0,0,0
08.06.51.523588,-97,0,0,0,0,0,0
08.06.51.573199,-47,0,0,0,0,0,0
08.06.51.622813,3,0,0,0,0,0,0
08.06.51.672597,53,0,0,0,0,0,0
08.06.51.722117,102,0,0,0,0,0,0
08.06.51.759201,152,0,0,0,0,0,0
08.06.51.808602,189,0,0,0,0,0,0
08.06.51.858403,238,0,0,0,0,0,0
08.06.51.908093,288,0,0,0,0,0,0
08.06.51.958159,338,0,0,0,0,0,0
08.06.52.007373,388,0,0,0,0,0,0
08.06.52.057246,-563,0,0,0,0,0,0
08.06.52.106680,-513,0,0,0,0,0,0
08.06.52.156528,-464,0,0,0,0,0,0
08.06.52.206622,-413,0,0,0,0,0,0
08.06.52.255865,-364,0,0,0,0,0,0
08.06.52.305900,-315,0,0,0,0,0,0
08.06.52.355305,-265,0,0,0,0,0,0
08.06.52.405431,-215,0,0,0,0,0,0
08.06.52.455456,-165,0,0,0,0,0,0
08.06.52.505989,-115,0,0,0,0,0,0
08.06.52.554692,-65,0,0,0,0,0,0
08.06.52.601833,-16,0,0,0,0,0,0
08.06.52.651209,31,0,0,0,0,0,0
08.06.52.701301,81,0,0,0,0,0,0
08.06.52.751139,131,0,0,0,0,0,0
08.06.52.784656,181,0,0,0,0,0,0
08.06.52.833775,214,0,0,0,0,0,0
08.06.52.884063,263,0,0,0,0,0,0
08.06.52.933145,314,0,0,0,0,0,0
08.06.52.982664,363,0,0,0,0,0,0
08.06.53.032261,412,0,0,0,0,0,0
08.06.53.082149,-538,0,0,0,0,0,0
08.06.53.115459,-488,0,0,0,0,0,0
08.06.53.165035,-455,0,0,0,0,0,0
08.06.53.214865,-405,0,0,0,0,0,0
08.06.53.264672,-356,0,0,0,0,0,0
08.06.53.314168,-306,0,0,0,0,0,0
08.06.53.350721,-256,0,0,0,0,0,0
08.06.53.399896,-220,0,0,0,0,0,0
08.06.53.433399,-171,0,0,0,0,0,0
08.06.53.483191,-137,0,0,0,0,0,0
08.06.53.516710,-87,0,0,0,0,0,0
08.06.53.566746,-54,0,0,0,0,0,0
08.06.53.616351,-4,0,0,0,0,0,0
08.06.53.664946,46,0,0,0,0,0,0
08.06.53.699037,94,0,0,0,0,0,0
08.06.53.749770,129,0,0,0,0,0,0
08.06.53.797870,179,0,0,0,0,0,0
08.06.53.847668,227,0,0,0,0,0,0
08.06.53.897707,277,0,0,0,0,0,0
08.06.53.947391,327,0,0,0,0,0,0
08.06.53.996416,377,0,0,0,0,0,0
08.06.54.034432,426,0,0,0,0,0,0
08.06.54.074468,-536,0,0,0,0,0,0
08.06.54.124004,-496,0,0,0,0,0,0
08.06.54.173520,-446,0,0,0,0,0,0
08.06.54.230900,-397,0,0,0,0,0,0
08.06.54.275056,-340,0,0,0,0,0,0
08.06.54.324754,-295,0,0,0,0,0,0
08.06.54.358459,-246,0,0,0,0,0,0
08.06.54.407788,-212,0,0,0,0,0,0
08.06.54.458027,-163,0,0,0,0,0,0
08.06.54.491614,-112,0,0,0,0,0,0
08.06.54.541105,-79,0,0,0,0,0,0
08.06.54.589715,-29,0,0,0,0,0,0
08.06.54.639973,20,0,0,0,0,0,0
08.06.54.689489,69,0,0,0,0,0,0
08.06.54.739335,119,0,0,0,0,0,0
08.06.54.789061,169,0,0,0,0,0,0
08.06.54.838700,219,0,0,0,0,0,0
08.06.54.888925,268,0,0,0,0,0,0
08.06.54.938107,318,0,0,0,0,0,0
08.06.54.987478,368,0,0,0,0,0,0
08.06.55.037119,417,0,0,0,0,0,0
08.06.55.087252,-533,0,0,0,0,0,0
08.06.55.136629,-483,0,0,0,0,0,0
08.06.55.186756,-433,0,0,0,0,0,0
08.06.55.236634,-384,0,0,0,0,0,0
08.06.55.285666,-334,0,0,0,0,0,0
08.06.55.335250,-285,0,0,0,0,0,0
08.06.55.369277,-235,0,0,0,0,0,0
08.06.55.418173,-201,0,0,0,0,0,0
08.06.55.467933,-152,0,0,0,0,0,0
08.06.55.517720,-103,0,0,0,0,0,0
08.06.55.567634,-53,0,0,0,0,0,0
08.06.55.616886,-3,0,0,0,0,0,0
08.06.55.666850,46,0,0,0,0,0,0
08.06.55.716584,96,0,0,0,0,0,0
08.06.55.765927,146,0,0,0,0,0,0
08.06.55.815894,195,0,0,0,0,0,0
08.06.55.865197,245,0,0,0,0,0,0
08.06.55.915187,295,0,0,0,0,0,0
08.06.55.964912,345,0,0,0,0,0,0
