System Time,Elapsed Time,Gravity X,Gravity Y, PathX, PathY, Path, Weight
08.41.52.324636,4.59999999999999,0,0,0,0,0,0
08.41.52.340708,4.64999999999999,0,0,0,0,0,0
08.41.52.356683,4.69999999999999,0,0,0,0,0,0
08.41.52.373803,4.74999999999999,0,0,0,0,0,0
08.41.52.389851,4.79999999999999,0,0,0,0,0,0
08.41.52.406134,4.84999999999999,0,0,0,0,0,0
08.41.52.423684,4.89999999999999,0,0,0,0,0,0
08.41.52.439684,4.94999999999999,0,0,0,0,0,0
08.41.52.456215,4.99999999999999,0,0,0,0,0,0
08.41.52.472864,5.04999999999999,0,0,0,0,0,0
08.41.52.489654,5.09999999999999,0,0,0,0,0,0
08.41.52.505666,5.14999999999999,0,0,0,0,0,0
08.41.52.530498,5.19999999999999,0,0,0,0,0,0
08.41.52.539304,5.24999999999999,0,0,0,0,0,0
08.41.52.555916,5.29999999999999,0,0,0,0,0,0
08.41.52.572120,5.34999999999999,0,0,0,0,0,0
08.41.52.588686,5.39999999999999,0,0,0,0,0,0
08.41.52.605214,5.44999999999999,0,0,0,0,0,0
08.41.52.621632,5.49999999999999,0,0,0,0,0,0
08.41.52.638801,5.54999999999999,0,0,0,0,0,0
08.41.52.655291,5.59999999999999,0,0,0,0,0,0
08.41.52.671615,5.64999999999999,0,0,0,0,0,0
08.41.52.688829,5.69999999999999,0,0,0,0,0,0
08.41.52.705326,5.74999999999999,0,0,0,0,0,0
08.41.52.720846,5.79999999999999,0,0,0,0,0,0
08.41.52.737719,5.84999999999999,0,0,0,0,0,0
08.41.52.758762,5.89999999999999,0,0,0,0,0,0
08.41.52.774291,5.94999999999999,0,0,0,0,0,0
08.41.52.788300,5.99999999999999,0,0,0,0,0,0
08.41.52.804835,6.04999999999999,0,0,0,0,0,0
08.41.52.821207,6.09999999999999,0,0,0,0,0,0
08.41.52.838241,6.14999999999999,0,0,0,0,0,0
08.41.52.854764,6.19999999999999,0,0,0,0,0,0
08.41.52.871281,6.24999999999999,0,0,0,0,0,0
08.41.52.888293,6.29999999999999,0,0,0,0,0,0
08.41.52.904254,6.34999999999999,0,0,0,0,0,0
08.41.52.920956,6.39999999999999,0,0,0,0,0,0
08.41.52.937152,6.44999999999999,0,0,0,0,0,0
08.41.52.954059,6.49999999999998,0,0,0,0,0,0
08.41.52.971016,6.54999999999998,0,0,0,0,0,0
08.41.52.988042,6.59999999999998,0,0,0,0,0,0
08.41.53.004039,6.64999999999998,0,0,0,0,0,0
08.41.53.020050,6.69999999999998,0,0,0,0,0,0
08.41.53.038073,6.74999999999998,0,0,0,0,0,0
08.41.53.052574,6.79999999999998,0,0,0,0,0,0
08.41.53.069085,6.84999999999998,0,0,0,0,0,0
08.41.53.085609,6.89999999999998,0,0,0,0,0,0
08.41.53.102609,6.94999999999998,0,0,0,0,0,0
08.41.53.119120,6.99999999999998,0,0,0,0,0,0
08.41.53.135149,7.04999999999998,0,0,0,0,0,0
08.41.53.152156,7.09999999999998,0,0,0,0,0,0
08.41.53.168655,7.14999999999998,0,0,0,0,0,0
08.41.53.185167,7.19999999999998,0,0,0,0,0,0
08.41.53.201688,7.24999999999998,0,0,0,0,0,0
08.41.53.218191,7.29999999999998,0,0,0,0,0,0
08.41.53.235703,7.34999999999998,0,0,0,0,0,0
08.41.53.251752,7.39999999999998,0,0,0,0,0,0
08.41.53.268276,7.44999999999998,0,0,0,0,0,0
08.41.53.284615,7.49999999999998,0,0,0,0,0,0
08.41.53.301125,7.54999999999998,0,0,0,0,0,0
08.41.53.317783,7.59999999999998,0,0,0,0,0,0
08.41.53.334322,7.64999999999998,0,0,0,0,0,0
08.41.53.351369,7.69999999999998,0,0,0,0,0,0
08.41.53.367847,7.74999999999998,0,0,0,0,0,0
08.41.53.384069,7.79999999999998,0,0,0,0,0,0
08.41.53.401069,7.84999999999998,0,0,0,0,0,0
08.41.53.417070,7.89999999999998,0,0,0,0,0,0
08.41.53.434601,7.94999999999998,0,0,0,0,0,0
08.41.53.450612,7.99999999999998,0,0,0,0,0,0
08.41.53.467589,8.04999999999998,0,0,0,0,0,0
08.41.53.484106,8.09999999999998,0,0,0,0,0,0
08.41.53.500495,8.14999999999998,0,0,0,0,0,0
08.41.53.517633,8.19999999999998,0,0,0,0,0,0
08.41.53.533483,8.24999999999998,0,0,0,0,0,0
08.41.53.550504,8.29999999999998,0,0,0,0,0,0
08.41.53.571419,8.34999999999998,0,0,0,0,0,0
08.41.53.588968,8.39999999999998,0,0,0,0,0,0
08.41.53.604495,8.44999999999999,0,0,0,0,0,0
08.41.53.620989,8.49999999999999,0,0,0,0,0,0
08.41.53.638001,8.54999999999999,0,0,0,0,0,0
08.41.53.649506,8.59999999999999,0,0,0,0,0,0
08.41.53.666663,8.64999999999999,0,0,0,0,0,0
08.41.53.682738,8.69999999999999,0,0,0,0,0,0
08.41.53.699739,8.74999999999999,0,0,0,0,0,0
08.41.53.720207,8.79999999999999,0,0,0,0,0,0
08.41.53.736845,8.84999999999999,0,0,0,0,0,0
08.41.53.750407,8.89999999999999,0,0,0,0,0,0
08.41.53.766471,8.94999999999999,0,0,0,0,0,0
08.41.53.783151,8.99999999999999,0,0,0,0,0,0
08.41.53.803314,9.04999999999999,0,0,0,0,0,0
08.41.53.819346,9.09999999999999,0,0,0,0,0,0
08.41.53.836442,9.15,0,0,0,0,0,0
08.41.53.852838,9.2,0,0,0,0,0,0
08.41.53.870368,9.25,0,0,0,0,0,0
08.41.53.885693,9.3,0,0,0,0,0,0
08.41.53.901731,9.35,0,0,0,0,0,0
08.41.53.919204,9.4,0,0,0,0,0,0
08.41.53.936012,9.45,0,0,0,0,0,0
08.41.53.951604,9.5,0,0,0,0,0,0
08.41.53.969187,9.55,0,0,0,0,0,0
08.41.53.985037,9.6,0,0,0,0,0,0
08.41.54.001578,9.65,0,0,0,0,0,0
08.41.54.015124,9.7,0,0,0,0,0,0
08.41.54.031166,9.75,0,0,0,0,0,0
08.41.54.047664,9.8,0,0,0,0,0,0
08.41.54.064421,9.85000000000001,0,0,0,0,0,0
08.41.54.080668,9.90000000000001,0,0,0,0,0,0
08.41.54.097134,9.95000000000001,0,0,0,0,0,0
08.41.54.113615,10,0,0,0,0,0,0
08.41.54.130467,10.05,0,0,0,0,0,0
08.41.54.147176,10.1,0,0,0,0,0,0
08.41.54.163692,10.15,0,0,0,0,0,0
08.41.54.180379,10.2,0,0,0,0,0,0
08.41.54.196962,10.25,0,0,0,0,0,0
08.41.54.213265,10.3,0,0,0,0,0,0
08.41.54.229833,10.35,0,0,0,0,0,0
08.41.54.246835,10.4,0,0,0,0,0,0
08.41.54.262995,10.45,0,0,0,0,0,0
08.41.54.284158,10.5,0,0,0,0,0,0
08.41.54.303237,10.55,0,0,0,0,0,0
08.41.54.320723,10.6,0,0,0,0,0,0
08.41.54.336260,10.65,0,0,0,0,0,0
08.41.54.347795,10.7,0,0,0,0,0,0
08.41.54.364507,10.75,0,0,0,0,0,0
08.41.54.380880,10.8,0,0,0,0,0,0
08.41.54.397378,10.85,0,0,0,0,0,0
08.41.54.414505,10.9,0,0,0,0,0,0
08.41.54.430602,10.95,0,0,0,0,0,0
08.41.54.447080,11,0,0,0,0,0,0
08.41.54.464154,11.05,0,0,0,0,0,0
08.41.54.480235,11.1,0,0,0,0,0,0
08.41.54.497237,11.15,0,0,0,0,0,0
08.41.54.513302,11.2,0,0,0,0,0,0
08.41.54.530072,11.25,0,0,0,0,0,0
08.41.54.547078,11.3,0,0,0,0,0,0
08.41.54.563567,11.35,0,0,0,0,0,0
08.41.54.579685,11.4,0,0,0,0,0,0
08.41.54.597376,11.45,0,0,0,0,0,0
08.41.54.612707,11.5,0,0,0,0,0,0
08.41.54.629867,11.55,0,0,0,0,0,0
08.41.54.645963,11.6,0,0,0,0,0,0
08.41.54.663523,11.65,0,0,0,0,0,0
08.41.54.679158,11.7,0,0,0,0,0,0
08.41.54.695557,11.75,0,0,0,0,0,0
08.41.54.717305,11.8,0,0,0,0,0,0
08.41.54.729806,11.85,0,0,0,0,0,0
08.41.54.745310,11.9,0,0,0,0,0,0
08.41.54.761092,11.95,0,0,0,0,0,0
08.41.54.777881,12,0,0,0,0,0,0
08.41.54.794431,12.05,0,0,0,0,0,0
08.41.54.811464,12.1,0,0,0,0,0,0
08.41.54.828600,12.15,0,0,0,0,0,0
08.41.54.844245,12.2,0,0,0,0,0,0
08.41.54.868177,12.25,0,0,0,0,0,0
08.41.54.881206,12.3,0,0,0,0,0,0
08.41.54.896512,12.35,0,0,0,0,0,0
08.41.54.914045,12.4,0,0,0,0,0,0
08.41.54.929568,12.45,0,0,0,0,0,0
08.41.54.943118,12.5,0,0,0,0,0,0
08.41.54.968041,12.55,0,0,0,0,0,0
08.41.54.976043,12.6,0,0,0,0,0,0
08.41.54.993104,12.65,0,0,0,0,0,0
08.41.55.009603,12.7,0,0,0,0,0,0
08.41.55.026115,12.75,0,0,0,0,0,0
08.41.55.041625,12.8,0,0,0,0,0,0
08.41.55.058136,12.85,0,0,0,0,0,0
08.41.55.074647,12.9,0,0,0,0,0,0
08.41.55.091660,12.95,0,0,0,0,0,0
08.41.55.107670,13.0000000000001,0,0,0,0,0,0
08.41.55.124182,13.0500000000001,0,0,0,0,0,0
08.41.55.140693,13.1000000000001,0,0,0,0,0,0
08.41.55.157707,13.1500000000001,0,0,0,0,0,0
08.41.55.174717,13.2000000000001,0,0,0,0,0,0
08.41.55.191247,13.2500000000001,0,0,0,0,0,0
08.41.55.207759,13.3000000000001,0,0,0,0,0,0
08.41.55.223852,13.3500000000001,0,0,0,0,0,0
08.41.55.240820,13.4000000000001,0,0,0,0,0,0
08.41.55.257349,13.4500000000001,0,0,0,0,0,0
08.41.55.273418,13.5000000000001,0,0,0,0,0,0
08.41.55.290162,13.5500000000001,0,0,0,0,0,0
08.41.55.306682,13.6000000000001,0,0,0,0,0,0
08.41.55.323656,13.6500000000001,0,0,0,0,0,0
08.41.55.339674,13.7000000000001,0,0,0,0,0,0
08.41.55.356674,13.7500000000001,0,0,0,0,0,0
08.41.55.373137,13.8000000000001,0,0,0,0,0,0
08.41.55.389732,13.8500000000001,0,0,0,0,0,0
08.41.55.406162,13.9000000000001,0,0,0,0,0,0
08.41.55.422781,13.9500000000001,0,0,0,0,0,0
08.41.55.439857,14.0000000000001,0,0,0,0,0,0
08.41.55.456299,14.0500000000001,0,0,0,0,0,0
08.41.55.472708,14.1000000000001,0,0,0,0,0,0
08.41.55.489369,14.1500000000001,0,0,0,0,0,0
08.41.55.505458,14.2000000000001,0,0,0,0,0,0
08.41.55.522149,14.2500000000001,0,0,0,0,0,0
08.41.55.538660,14.3000000000001,0,0,0,0,0,0
08.41.55.555175,14.3500000000001,0,0,0,0,0,0
08.41.55.571661,14.4000000000001,0,0,0,0,0,0
08.41.55.588223,14.4500000000001,0,0,0,0,0,0
08.41.55.604977,14.5000000000001,0,0,0,0,0,0
08.41.55.622012,14.5500000000001,0,0,0,0,0,0
08.41.55.638137,14.6000000000001,0,0,0,0,0,0
08.41.55.654893,14.6500000000001,0,0,0,0,0,0
08.41.55.671419,14.7000000000001,0,0,0,0,0,0
08.41.55.688441,14.7500000000001,0,0,0,0,0,0
08.41.55.705612,14.8000000000001,0,0,0,0,0,0
08.41.55.720633,14.8500000000001,0,0,0,0,0,0
08.41.55.738040,14.9000000000001,0,0,0,0,0,0
08.41.55.753912,14.9500000000001,0,0,0,0,0,0
08.41.55.771479,15.0000000000001,0,0,0,0,0,0
08.41.55.787483,15.0500000000001,0,0,0,0,0,0
08.41.55.803665,15.1000000000001,0,0,0,0,0,0
08.41.55.820337,15.1500000000001,0,0,0,0,0,0
08.41.55.836919,15.2000000000001,0,0,0,0,0,0
08.41.55.853463,15.2500000000001,0,0,0,0,0,0
08.41.55.869972,15.3000000000001,0,0,0,0,0,0
08.41.55.886594,15.3500000000001,0,0,0,0,0,0
08.41.55.903274,15.4000000000001,0,0,0,0,0,0
08.41.55.919715,15.4500000000001,0,0,0,0,0,0
08.41.55.936753,15.5000000000001,0,0,0,0,0,0
08.41.55.952770,15.5500000000001,0,0,0,0,0,0
08.41.55.969904,15.6000000000001,0,0,0,0,0,0
08.41.55.986192,15.6500000000001,0,0,0,0,0,0
08.41.56.002743,15.7000000000001,0,0,0,0,0,0
08.41.56.019652,15.7500000000001,0,0,0,0,0,0
08.41.56.036157,15.8000000000001,0,0,0,0,0,0
08.41.56.052234,15.8500000000001,0,0,0,0,0,0
08.41.56.068852,15.9000000000001,0,0,0,0,0,0
08.41.56.091744,15.9500000000001,0,0,0,0,0,0
08.41.56.107306,16.0000000000001,0,0,0,0,0,0
08.41.56.120866,16.0500000000001,0,0,0,0,0,0
08.41.56.137021,16.1000000000001,0,0,0,0,0,0
08.41.56.153550,16.1500000000001,0,0,0,0,0,0
08.41.56.176518,16.2000000000001,0,0,0,0,0,0
08.41.56.193538,16.2500000000001,0,0,0,0,0,0
08.41.56.206061,16.3000000000001,0,0,0,0,0,0
08.41.56.222581,16.3500000000001,0,0,0,0,0,0
08.41.56.239583,16.4000000000001,0,0,0,0,0,0
08.41.56.256104,16.4500000000001,0,0,0,0,0,0
08.41.56.272105,16.5000000000001,0,0,0,0,0,0
08.41.56.287627,16.5500000000001,0,0,0,0,0,0
08.41.56.302137,16.6000000000001,0,0,0,0,0,0
08.41.56.319129,16.6500000000001,0,0,0,0,0,0
08.41.56.335198,16.7000000000001,0,0,0,0,0,0
08.41.56.352286,16.7500000000001,0,0,0,0,0,0
08.41.56.368803,16.8000000000001,0,0,0,0,0,0
08.41.56.383307,16.8500000000001,0,0,0,0,0,0
08.41.56.400524,16.9000000000001,0,0,0,0,0,0
08.41.56.425548,16.9500000000001,0,0,0,0,0,0
08.42.06.977272,17.0000000000001,0,0,0,0,0,0
08.42.06.994259,17.0500000000001,0,0,0,0,0,0
08.42.07.010015,17.1000000000001,0,0,0,0,0,0
08.42.07.027054,17.1500000000001,0,0,0,0,0,0
08.42.07.051071,17.2000000000001,0,0,0,0,0,0
08.42.07.063570,17.2500000000001,0,0,0,0,0,0
08.42.07.080666,17.3000000000001,0,0,0,0,0,0
08.42.07.096688,17.3500000000001,0,0,0,0,0,0
08.42.07.113210,17.4000000000001,0,0,0,0,0,0
08.42.07.126756,17.4500000000001,0,0,0,0,0,0
08.42.07.143793,17.5000000000001,0,0,0,0,0,0
08.42.07.163387,17.5500000000001,0,0,0,0,0,0
08.42.07.179856,17.6000000000001,0,0,0,0,0,0
08.42.07.195820,17.6500000000001,0,0,0,0,0,0
08.42.07.213024,17.7000000000001,0,0,0,0,0,0
08.42.07.229143,17.7500000000001,0,0,0,0,0,0
08.42.07.246155,17.8000000000001,0,0,0,0,0,0
08.42.07.262492,17.8500000000001,0,0,0,0,0,0
08.42.07.279221,17.9000000000001,0,0,0,0,0,0
08.42.07.295443,17.9500000000001,0,0,0,0,0,0
08.42.07.317444,18.0000000000001,0,0,0,0,0,0
08.42.07.331470,18.0500000000001,0,0,0,0,0,0
08.42.07.346981,18.1000000000001,0,0,0,0,0,0
08.42.07.362984,18.1500000000001,0,0,0,0,0,0
08.42.07.379995,18.2000000000001,0,0,0,0,0,0
08.42.07.393057,18.2500000000001,0,0,0,0,0,0
08.42.07.410045,18.3000000000001,0,0,0,0,0,0
08.42.07.426595,18.3500000000001,0,0,0,0,0,0
08.42.07.443041,18.4000000000001,0,0,0,0,0,0
08.42.07.459920,18.4500000000001,0,0,0,0,0,0
08.42.07.477043,18.5000000000001,0,0,0,0,0,0
08.42.07.493109,18.5500000000001,0,0,0,0,0,0
08.42.07.509600,18.6000000000001,0,0,0,0,0,0
08.42.07.526149,18.6500000000001,0,0,0,0,0,0
08.42.07.550180,18.7000000000001,0,0,0,0,0,0
08.42.07.566693,18.7500000000001,0,0,0,0,0,0
08.42.07.577687,18.8000000000001,0,0,0,0,0,0
08.42.07.594213,18.8500000000001,0,0,0,0,0,0
08.42.07.608666,18.9000000000001,0,0,0,0,0,0
08.42.07.624681,18.9500000000001,0,0,0,0,0,0
08.42.07.651378,19.0000000000001,0,0,0,0,0,0
08.42.07.665381,19.0500000000001,0,0,0,0,0,0
08.42.07.681893,19.1000000000001,0,0,0,0,0,0
08.42.07.694766,19.1500000000001,0,0,0,0,0,0
08.42.07.711269,19.2000000000001,0,0,0,0,0,0
08.42.07.727477,19.2500000000001,0,0,0,0,0,0
08.42.07.744079,19.3000000000001,0,0,0,0,0,0
08.42.07.760698,19.3500000000001,0,0,0,0,0,0
08.42.07.777226,19.4000000000001,0,0,0,0,0,0
08.42.07.793681,19.4500000000001,0,0,0,0,0,0
08.42.07.810725,19.5000000000001,0,0,0,0,0,0
08.42.07.827237,19.5500000000001,0,0,0,0,0,0
08.42.07.843620,19.6000000000001,0,0,0,0,0,0
08.42.07.860631,19.6500000000001,0,0,0,0,0,0
08.42.07.876633,19.7000000000001,0,0,0,0,0,0
08.42.07.893687,19.7500000000001,0,0,0,0,0,0
08.42.07.916600,19.8000000000001,0,0,0,0,0,0
08.42.07.933590,19.8500000000001,0,0,0,0,0,0
08.42.07.949602,19.9000000000001,0,0,0,0,0,0
08.42.07.962624,19.9500000000001,0,0,0,0,0,0
08.42.07.978708,20.0000000000001,0,0,0,0,0,0
08.42.07.994757,20.0500000000002,0,0,0,0,0,0
08.42.08.012257,20.1000000000002,0,0,0,0,0,0
08.42.08.025294,20.1500000000002,0,0,0,0,0,0
08.42.08.041364,20.2000000000002,0,0,0,0,0,0
08.42.08.062937,20.2500000000002,0,0,0,0,0,0
08.42.08.079929,20.3000000000002,0,0,0,0,0,0
08.42.08.096991,20.3500000000002,0,0,0,0,0,0
08.42.08.110016,20.4000000000002,0,0,0,0,0,0
08.42.08.126099,20.4500000000002,0,0,0,0,0,0
08.42.08.146371,20.5000000000002,0,0,0,0,0,0
08.42.08.162401,20.5500000000002,0,0,0,0,0,0
08.42.08.179685,20.6000000000002,0,0,0,0,0,0
08.42.08.195640,20.6500000000002,0,0,0,0,0,0
08.42.08.208638,20.7000000000002,0,0,0,0,0,0
08.42.08.225655,20.7500000000002,0,0,0,0,0,0
08.42.08.241692,20.8000000000002,0,0,0,0,0,0
08.42.08.263232,20.8500000000002,0,0,0,0,0,0
08.42.08.282741,20.9000000000002,0,0,0,0,0,0
08.42.08.300782,20.9500000000002,0,0,0,0,0,0
08.42.08.317281,21.0000000000002,0,0,0,0,0,0
08.42.08.328285,21.0500000000002,0,0,0,0,0,0
08.42.08.345288,21.1000000000002,0,0,0,0,0,0
08.42.08.359306,21.1500000000002,0,0,0,0,0,0
08.42.08.376169,21.2000000000002,0,0,0,0,0,0
08.42.08.392488,21.2500000000002,0,0,0,0,0,0
08.42.08.410366,21.3000000000002,0,0,0,0,0,0
08.42.08.425831,21.3500000000002,0,0,0,0,0,0
08.42.08.442389,21.4000000000002,0,0,0,0,0,0
08.42.08.458899,21.4500000000002,0,0,0,0,0,0
08.42.08.475862,21.5000000000002,0,0,0,0,0,0
08.42.08.491891,21.5500000000002,0,0,0,0,0,0
08.42.08.508420,21.6000000000002,0,0,0,0,0,0
08.42.08.525252,21.6500000000002,0,0,0,0,0,0
08.42.08.546269,21.7000000000002,0,0,0,0,0,0
08.42.08.563282,21.7500000000002,0,0,0,0,0,0
08.42.08.579293,21.8000000000002,0,0,0,0,0,0
08.42.08.596295,21.8500000000002,0,0,0,0,0,0
08.42.08.612353,21.9000000000002,0,0,0,0,0,0
08.42.08.626379,21.9500000000002,0,0,0,0,0,0
08.42.08.642690,22.0000000000002,0,0,0,0,0,0
08.42.08.659268,22.0500000000002,0,0,0,0,0,0
08.42.08.675767,22.1000000000002,0,0,0,0,0,0
08.42.08.692299,22.1500000000002,0,0,0,0,0,0
08.42.08.708851,22.2000000000002,0,0,0,0,0,0
08.42.08.725867,22.2500000000002,0,0,0,0,0,0
08.42.08.741923,22.3000000000002,0,0,0,0,0,0
08.42.08.759016,22.3500000000002,0,0,0,0,0,0
08.42.08.782865,22.4000000000002,0,0,0,0,0,0
08.42.08.797863,22.4500000000002,0,0,0,0,0,0
08.42.08.810426,22.5000000000002,0,0,0,0,0,0
08.42.08.827039,22.5500000000002,0,0,0,0,0,0
08.42.08.853095,22.6000000000002,0,0,0,0,0,0
08.42.08.860617,22.6500000000002,0,0,0,0,0,0
08.42.08.877688,22.7000000000002,0,0,0,0,0,0
08.42.08.900754,22.7500000000002,0,0,0,0,0,0
08.42.08.918772,22.8000000000002,0,0,0,0,0,0
08.42.08.935808,22.8500000000002,0,0,0,0,0,0
08.42.08.951291,22.9000000000002,0,0,0,0,0,0
08.42.08.966710,22.9500000000002,0,0,0,0,0,0
08.42.08.983085,23.0000000000002,0,0,0,0,0,0
08.42.08.999124,23.0500000000002,0,0,0,0,0,0
08.42.09.012150,23.1000000000002,0,0,0,0,0,0
08.42.09.028920,23.1500000000002,0,0,0,0,0,0
08.42.09.045418,23.2000000000002,0,0,0,0,0,0
08.42.09.061930,23.2500000000002,0,0,0,0,0,0
08.42.09.078475,23.3000000000002,0,0,0,0,0,0
08.42.09.094953,23.3500000000002,0,0,0,0,0,0
08.42.09.111514,23.4000000000002,0,0,0,0,0,0
08.42.09.128056,23.4500000000002,0,0,0,0,0,0
08.42.09.144567,23.5000000000002,0,0,0,0,0,0
08.42.09.161584,23.5500000000002,0,0,0,0,0,0
08.42.09.178141,23.6000000000002,0,0,0,0,0,0
08.42.09.194381,23.6500000000002,0,0,0,0,0,0
08.42.09.211061,23.7000000000002,0,0,0,0,0,0
08.42.09.227601,23.7500000000002,0,0,0,0,0,0
08.42.09.244323,23.8000000000002,0,0,0,0,0,0
08.42.09.260629,23.8500000000002,0,0,0,0,0,0
08.42.09.277267,23.9000000000002,0,0,0,0,0,0
08.42.09.293683,23.9500000000002,0,0,0,0,0,0
08.42.09.310711,24.0000000000002,0,0,0,0,0,0
08.42.09.327211,24.0500000000002,0,0,0,0,0,0
08.42.09.343712,24.1000000000002,0,0,0,0,0,0
08.42.09.360260,24.1500000000002,0,0,0,0,0,0
